Local time,Open,High,Low,Close,Volume
10.01.2020 10:00:00.000 GMT+0100,1.08138,1.08159,1.08076,1.08148,3721.7
10.01.2020 11:00:00.000 GMT+0100,1.08149,1.08200,1.08125,1.08196,4103.48
10.01.2020 12:00:00.000 GMT+0100,1.08195,1.08233,1.08169,1.08188,3708.04
10.01.2020 13:00:00.000 GMT+0100,1.08188,1.08264,1.08163,1.08250,2824.1101
10.01.2020 14:00:00.000 GMT+0100,1.08250,1.08296,1.08196,1.08259,8706.6299
10.01.2020 15:00:00.000 GMT+0100,1.08259,1.08259,1.08099,1.08182,7863.8501
10.01.2020 16:00:00.000 GMT+0100,1.08182,1.08211,1.08140,1.08162,7354.7598
10.01.2020 17:00:00.000 GMT+0100,1.08161,1.08180,1.08106,1.08169,4723.25
10.01.2020 18:00:00.000 GMT+0100,1.08169,1.08195,1.08134,1.08176,4235.5
10.01.2020 19:00:00.000 GMT+0100,1.08176,1.08215,1.08171,1.08201,2239.01
10.01.2020 20:00:00.000 GMT+0100,1.08201,1.08227,1.08144,1.08156,2806.6899
10.01.2020 21:00:00.000 GMT+0100,1.08156,1.08190,1.08144,1.08187,2269.05
10.01.2020 22:00:00.000 GMT+0100,1.08188,1.08196,1.08145,1.08145,1267.62
12.01.2020 23:00:00.000 GMT+0100,1.08081,1.08167,1.08042,1.08122,1718.7
13.01.2020 00:00:00.000 GMT+0100,1.08145,1.08229,1.08121,1.08178,1421.11
13.01.2020 01:00:00.000 GMT+0100,1.08177,1.08240,1.08176,1.08219,1283.6801
13.01.2020 02:00:00.000 GMT+0100,1.08220,1.08253,1.08219,1.08235,1842.86
13.01.2020 03:00:00.000 GMT+0100,1.08234,1.08263,1.08215,1.08248,1446.95
13.01.2020 04:00:00.000 GMT+0100,1.08254,1.08255,1.08221,1.08250,5014.48
13.01.2020 05:00:00.000 GMT+0100,1.08250,1.08272,1.08243,1.08256,1104.49
13.01.2020 06:00:00.000 GMT+0100,1.08257,1.08290,1.08255,1.08279,1209.39
